Code,Area,Period,Mean_Price,Median_Price
E09000020,Kensington and Chelsea,Year ending Mar 1998,362556.20421,230000.0
E09000021,Kingston upon Thames,Year ending Mar 1998,115966.06689,95497.5
E09000022,Lambeth,Year ending Mar 1998,110641.22445,87499.5
E09000023,Lewisham,Year ending Mar 1998,74944.520753,65950.0
E09000024,Merton,Year ending Mar 1998,120142.15828,87975.0
E09000025,Newham,Year ending Mar 1998,59463.048278,58000.0
E09000026,Redbridge,Year ending Mar 1998,88245.791438,79000.0
E09000027,Richmond upon Thames,Year ending Mar 1998,179404.42416,142000.0
E09000028,Southwark,Year ending Mar 1998,107541.93743,87000.0
E09000029,Sutton,Year ending Mar 1998,90806.623837,77950.0
E09000030,Tower Hamlets,Year ending Mar 1998,113115.25441,97000.0
E09000031,Waltham Forest,Year ending Mar 1998,69209.277287,65000.0
E09000032,Wandsworth,Year ending Mar 1998,142754.40686,112000.0
E09000033,Westminster,Year ending Mar 1998,246385.48785,166000.0
E12000001,North East,Year ending Mar 1998,54093.064496,47000.0
E12000002,North West,Year ending Mar 1998,58742.102685,49250.0
E12000003,Yorkshire And The Humber,Year ending Mar 1998,58000.077095,49000.0
E12000004,East Midlands,Year ending Mar 1998,61069.427722,51000.0
E12000005,West Midlands,Year ending Mar 1998,66588.223214,55000.0
E12000006,East of England,Year ending Mar 1998,79937.421074,64950.0
E12000007,London,Year ending Mar 1998,123897.38259,88000.0
E12000008,South East,Year ending Mar 1998,96591.72949,76000.0
E12000009,South West,Year ending Mar 1998,75806.338241,62000.0
E92000001,England,Year ending Mar 1998,81138.982536,62500.0
W92000004,Wales,Year ending Mar 1998,55826.625622,48000.0
K04000001,England And Wales,Year ending Mar 1998,80048.740264,60000.0
E09000001,City of London,Year ending Jun 1998,213567.73569,155000.0
E09000002,Barking and Dagenham,Year ending Jun 1998,59655.073151,56500.0
E09000003,Barnet,Year ending Jun 1998,144039.58836,110000.0
E09000004,Bexley,Year ending Jun 1998,80639.111761,75000.0
E09000005,Brent,Year ending Jun 1998,105384.6361,89950.0
E09000006,Bromley,Year ending Jun 1998,111638.80583,92000.0
E09000007,Camden,Year ending Jun 1998,206955.3953,150000.0
E09000008,Croydon,Year ending Jun 1998,88449.979806,75000.0
E09000009,Ealing,Year ending Jun 1998,121159.80258,97950.0
E09000010,Enfield,Year ending Jun 1998,98480.705921,81500.0
E09000011,Greenwich,Year ending Jun 1998,87002.432764,70000.0
E09000012,Hackney,Year ending Jun 1998,96090.67259,82000.0
E09000013,Hammersmith and Fulham,Year ending Jun 1998,191043.28228,151000.0
E09000014,Haringey,Year ending Jun 1998,116898.80014,87000.0
E09000015,Harrow,Year ending Jun 1998,117577.46343,101000.0
E09000016,Havering,Year ending Jun 1998,89447.110516,78000.0
E09000017,Hillingdon,Year ending Jun 1998,98337.051781,84500.0
E09000018,Hounslow,Year ending Jun 1998,111400.01305,87995.0
E09000019,Islington,Year ending Jun 1998,156032.26163,129974.5
E09000020,Kensington and Chelsea,Year ending Jun 1998,366438.76005,239700.0
E09000021,Kingston upon Thames,Year ending Jun 1998,123193.60911,101000.0
E09000022,Lambeth,Year ending Jun 1998,116290.39313,92000.0
E09000023,Lewisham,Year ending Jun 1998,77186.16129,68000.0
E09000024,Merton,Year ending Jun 1998,125785.13531,91000.0
E09000025,Newham,Year ending Jun 1998,61143.72443,59995.0
E09000026,Redbridge,Year ending Jun 1998,90975.610248,81000.0
E09000027,Richmond upon Thames,Year ending Jun 1998,185259.61413,147500.0
E09000028,Southwark,Year ending Jun 1998,112761.921,90000.0
E09000029,Sutton,Year ending Jun 1998,94425.57146,80000.0
E09000030,Tower Hamlets,Year ending Jun 1998,118613.98274,102500.0
E09000031,Waltham Forest,Year ending Jun 1998,72169.078368,67000.0
E09000032,Wandsworth,Year ending Jun 1998,147894.42236,117000.0
E09000033,Westminster,Year ending Jun 1998,257454.54002,172000.0
E12000001,North East,Year ending Jun 1998,54618.966999,47500.0
E12000002,North West,Year ending Jun 1998,59420.016553,49950.0
E12000003,Yorkshire And The Humber,Year ending Jun 1998,58200.210962,49392.5
E12000004,East Midlands,Year ending Jun 1998,62311.5894,52000.0
E12000005,West Midlands,Year ending Jun 1998,67642.868174,55001.0
E12000006,East of England,Year ending Jun 1998,82107.625061,66000.0
E12000007,London,Year ending Jun 1998,127787.04603,91000.0
E12000008,South East,Year ending Jun 1998,99776.871586,78500.0
E12000009,South West,Year ending Jun 1998,77746.499802,64000.0
E92000001,England,Year ending Jun 1998,83048.428117,64000.0
W92000004,Wales,Year ending Jun 1998,56357.849356,48500.0
K04000001,England And Wales,Year ending Jun 1998,81900.994323,63000.0
E09000001,City of London,Year ending Sep 1998,217317.285,160000.0
E09000002,Barking and Dagenham,Year ending Sep 1998,61633.495204,58000.0
E09000003,Barnet,Year ending Sep 1998,145082.22569,113747.5
E09000004,Bexley,Year ending Sep 1998,83464.261987,77000.0
E09000005,Brent,Year ending Sep 1998,109340.94928,93000.0
E09000006,Bromley,Year ending Sep 1998,115192.79764,96000.0
E09000007,Camden,Year ending Sep 1998,219453.65174,158000.0
E09000008,Croydon,Year ending Sep 1998,91508.481451,77000.0
E09000009,Ealing,Year ending Sep 1998,123863.8423,100000.0
E09000010,Enfield,Year ending Sep 1998,100356.16062,83000.0
E09000011,Greenwich,Year ending Sep 1998,89420.18915,73500.0
E09000012,Hackney,Year ending Sep 1998,100051.78902,84950.0
E09000013,Hammersmith and Fulham,Year ending Sep 1998,195077.32283,156000.0
E09000014,Haringey,Year ending Sep 1998,121270.45613,90000.0
E09000015,Harrow,Year ending Sep 1998,121486.55206,105000.0
E09000016,Havering,Year ending Sep 1998,92437.291153,80000.0
E09000017,Hillingdon,Year ending Sep 1998,100976.16906,86500.0
E09000018,Hounslow,Year ending Sep 1998,117691.43496,91000.0
E09000019,Islington,Year ending Sep 1998,163669.53817,138000.0
E09000020,Kensington and Chelsea,Year ending Sep 1998,377193.75745,240000.0
E09000021,Kingston upon Thames,Year ending Sep 1998,131108.84913,107950.0
E09000022,Lambeth,Year ending Sep 1998,122187.68285,96500.0
E09000023,Lewisham,Year ending Sep 1998,81037.216125,70000.0
E09000024,Merton,Year ending Sep 1998,130713.7157,94625.0
E09000025,Newham,Year ending Sep 1998,62937.537144,61000.0
E09000026,Redbridge,Year ending Sep 1998,93599.126218,84000.0
E09000027,Richmond upon Thames,Year ending Sep 1998,193948.81568,152500.0
E09000028,Southwark,Year ending Sep 1998,116949.99695,95000.0
E09000029,Sutton,Year ending Sep 1998,97863.023199,83750.0
E09000030,Tower Hamlets,Year ending Sep 1998,122802.2823,108947.5
E09000031,Waltham Forest,Year ending Sep 1998,74597.243214,69000.0
E09000032,Wandsworth,Year ending Sep 1998,154251.30668,120000.0
E09000033,Westminster,Year ending Sep 1998,274397.57163,173000.0
E12000001,North East,Year ending Sep 1998,55027.415165,47500.0
E12000002,North West,Year ending Sep 1998,60052.525417,50000.0
E12000003,Yorkshire And The Humber,Year ending Sep 1998,58859.816492,49950.0
E12000004,East Midlands,Year ending Sep 1998,63486.837382,53000.0
E12000005,West Midlands,Year ending Sep 1998,68971.252801,56000.0
E12000006,East of England,Year ending Sep 1998,84431.842057,67647.0
E12000007,London,Year ending Sep 1998,132074.37731,94950.0
E12000008,South East,Year ending Sep 1998,103456.13464,81000.0
E12000009,South West,Year ending Sep 1998,79541.758597,65000.0
E92000001,England,Year ending Sep 1998,85136.586382,65000.0
W92000004,Wales,Year ending Sep 1998,57154.587761,49000.0
K04000001,England And Wales,Year ending Sep 1998,83942.437398,64500.0
E09000001,City of London,Year ending Dec 1998,227376.79587,169250.0
E09000002,Barking and Dagenham,Year ending Dec 1998,63874.02504,59995.0
E09000003,Barnet,Year ending Dec 1998,147673.42492,113995.0
E09000004,Bexley,Year ending Dec 1998,85496.913043,79000.0
E09000005,Brent,Year ending Dec 1998,111867.56026,96000.0
E09000006,Bromley,Year ending Dec 1998,118047.87621,99995.0
E09000007,Camden,Year ending Dec 1998,220290.70524,160000.0
E09000008,Croydon,Year ending Dec 1998,94295.998646,79000.0
E09000009,Ealing,Year ending Dec 1998,126671.17671,103000.0
E09000010,Enfield,Year ending Dec 1998,102482.53061,85000.0
E09000011,Greenwich,Year ending Dec 1998,93891.667335,75000.0
E09000012,Hackney,Year ending Dec 1998,103205.44496,87500.0
E09000013,Hammersmith and Fulham,Year ending Dec 1998,197311.27384,159950.0
E09000014,Haringey,Year ending Dec 1998,123956.96884,91000.0
E09000015,Harrow,Year ending Dec 1998,123547.22268,107500.0
E09000016,Havering,Year ending Dec 1998,95268.832975,82500.0
E09000017,Hillingdon,Year ending Dec 1998,103077.31303,89000.0
E09000018,Hounslow,Year ending Dec 1998,123952.41087,95000.0
E09000019,Islington,Year ending Dec 1998,169408.64102,145000.0
E09000020,Kensington and Chelsea,Year ending Dec 1998,378449.69444,245000.0
E09000021,Kingston upon Thames,Year ending Dec 1998,133868.96805,109500.0
E09000022,Lambeth,Year ending Dec 1998,127296.63859,100000.0
E09000023,Lewisham,Year ending Dec 1998,83082.393713,71250.0
E09000024,Merton,Year ending Dec 1998,136020.65288,96950.0
E09000025,Newham,Year ending Dec 1998,65285.507681,63500.0
E09000026,Redbridge,Year ending Dec 1998,95244.759317,85000.0
E09000027,Richmond upon Thames,Year ending Dec 1998,201778.54062,159000.0
E09000028,Southwark,Year ending Dec 1998,121754.58485,99000.0
E09000029,Sutton,Year ending Dec 1998,100412.5193,85000.0
E09000030,Tower Hamlets,Year ending Dec 1998,129367.03751,115000.0
E09000031,Waltham Forest,Year ending Dec 1998,77012.115658,71000.0
E09000032,Wandsworth,Year ending Dec 1998,156645.22734,125000.0
E09000033,Westminster,Year ending Dec 1998,282269.22918,177000.0
E12000001,North East,Year ending Dec 1998,55801.144185,48000.0
E12000002,North West,Year ending Dec 1998,60745.236876,50000.0
E12000003,Yorkshire And The Humber,Year ending Dec 1998,59368.010954,50000.0
E12000004,East Midlands,Year ending Dec 1998,64222.536079,53500.0
E12000005,West Midlands,Year ending Dec 1998,70195.953255,57000.0
E12000006,East of England,Year ending Dec 1998,86116.469981,69000.0
E12000007,London,Year ending Dec 1998,135009.30486,96500.0
E12000008,South East,Year ending Dec 1998,106179.3533,83000.0
E12000009,South West,Year ending Dec 1998,80791.840516,66500.0
E92000001,England,Year ending Dec 1998,86601.019647,66000.0
W92000004,Wales,Year ending Dec 1998,57737.921128,49500.0
K04000001,England And Wales,Year ending Dec 1998,85368.493891,65000.0
E09000001,City of London,Year ending Mar 1999,234913.16862,175000.0
E09000002,Barking and Dagenham,Year ending Mar 1999,65240.492897,60000.0
E09000003,Barnet,Year ending Mar 1999,150357.23189,116000.0
E09000004,Bexley,Year ending Mar 1999,86470.796164,79995.0
E09000005,Brent,Year ending Mar 1999,114409.60109,99949.0
E09000006,Bromley,Year ending Mar 1999,120150.11115,102000.0
E09000007,Camden,Year ending Mar 1999,222678.65273,165000.0
E09000008,Croydon,Year ending Mar 1999,97018.579461,80000.0
E09000009,Ealing,Year ending Mar 1999,129244.98044,105750.0
E09000010,Enfield,Year ending Mar 1999,103797.91149,86000.0
E09000011,Greenwich,Year ending Mar 1999,96758.572554,77000.0
E09000012,Hackney,Year ending Mar 1999,107182.42376,90000.0
E09000013,Hammersmith and Fulham,Year ending Mar 1999,199939.44956,160000.0
E09000014,Haringey,Year ending Mar 1999,124054.96026,92500.0
E09000015,Harrow,Year ending Mar 1999,126046.59564,110000.0
E09000016,Havering,Year ending Mar 1999,98096.04486,84500.0
E09000017,Hillingdon,Year ending Mar 1999,105442.38959,91000.0
E09000018,Hounslow,Year ending Mar 1999,126020.0435,97000.0
E09000019,Islington,Year ending Mar 1999,175397.3148,150000.0
E09000020,Kensington and Chelsea,Year ending Mar 1999,378202.20232,250000.0
E09000021,Kingston upon Thames,Year ending Mar 1999,135500.2483,111500.0
E09000022,Lambeth,Year ending Mar 1999,129670.63147,105000.0
E09000023,Lewisham,Year ending Mar 1999,85078.479741,72500.0
E09000024,Merton,Year ending Mar 1999,137430.73624,99950.0
E09000025,Newham,Year ending Mar 1999,65892.736183,64500.0
E09000026,Redbridge,Year ending Mar 1999,97116.611468,86500.0
E09000027,Richmond upon Thames,Year ending Mar 1999,208367.74804,162500.0
E09000028,Southwark,Year ending Mar 1999,125327.40938,102950.0
E09000029,Sutton,Year ending Mar 1999,102552.61356,87500.0
E09000030,Tower Hamlets,Year ending Mar 1999,134143.25892,119000.0
E09000031,Waltham Forest,Year ending Mar 1999,78326.962089,72500.0
E09000032,Wandsworth,Year ending Mar 1999,160586.33487,128000.0
E09000033,Westminster,Year ending Mar 1999,284576.15995,185000.0
E12000001,North East,Year ending Mar 1999,56241.478038,48500.0
E12000002,North West,Year ending Mar 1999,61396.672611,51000.0
E12000003,Yorkshire And The Humber,Year ending Mar 1999,59794.637433,50000.0
E12000004,East Midlands,Year ending Mar 1999,64846.650193,54000.0
E12000005,West Midlands,Year ending Mar 1999,70977.313323,57950.0
E12000006,East of England,Year ending Mar 1999,87301.789827,69995.0
E12000007,London,Year ending Mar 1999,137447.11899,99950.0
E12000008,South East,Year ending Mar 1999,107941.61268,84500.0
E12000009,South West,Year ending Mar 1999,81916.687737,67250.0
E92000001,England,Year ending Mar 1999,87815.734511,67000.0
W92000004,Wales,Year ending Mar 1999,58219.11829,49999.0
K04000001,England And Wales,Year ending Mar 1999,86568.573486,66000.0
E09000001,City of London,Year ending Jun 1999,235522.90108,175000.0
E09000002,Barking and Dagenham,Year ending Jun 1999,66132.998851,60000.0
E09000003,Barnet,Year ending Jun 1999,156950.82625,120000.0
E09000004,Bexley,Year ending Jun 1999,88082.962356,82000.0
E09000005,Brent,Year ending Jun 1999,115185.30906,102000.0
E09000006,Bromley,Year ending Jun 1999,125291.95127,106500.0
E09000007,Camden,Year ending Jun 1999,225825.26768,170000.0
E09000008,Croydon,Year ending Jun 1999,99147.836612,83000.0
E09000009,Ealing,Year ending Jun 1999,135145.72993,110000.0
E09000010,Enfield,Year ending Jun 1999,106717.75056,87995.0
E09000011,Greenwich,Year ending Jun 1999,99995.82864,79995.0
E09000012,Hackney,Year ending Jun 1999,112235.45681,95000.0
E09000013,Hammersmith and Fulham,Year ending Jun 1999,208670.68466,165000.0
E09000014,Haringey,Year ending Jun 1999,126484.79626,95000.0
E09000015,Harrow,Year ending Jun 1999,128921.94604,113000.0
E09000016,Havering,Year ending Jun 1999,100277.66252,85000.0
E09000017,Hillingdon,Year ending Jun 1999,108140.0038,94000.0
E09000018,Hounslow,Year ending Jun 1999,129990.60448,100495.0
E09000019,Islington,Year ending Jun 1999,182609.14965,152500.0
E09000020,Kensington and Chelsea,Year ending Jun 1999,391067.89926,250000.0
E09000021,Kingston upon Thames,Year ending Jun 1999,138182.55911,114950.0
E09000022,Lambeth,Year ending Jun 1999,132956.85233,109000.0
E09000023,Lewisham,Year ending Jun 1999,88373.098925,75000.0
E09000024,Merton,Year ending Jun 1999,144603.5748,107000.0
E09000025,Newham,Year ending Jun 1999,68214.100343,66000.0
E09000026,Redbridge,Year ending Jun 1999,99672.105062,88500.0
E09000027,Richmond upon Thames,Year ending Jun 1999,216038.23971,167000.0
E09000028,Southwark,Year ending Jun 1999,126721.1738,105950.0
E09000029,Sutton,Year ending Jun 1999,105576.4046,90000.0
E09000030,Tower Hamlets,Year ending Jun 1999,140888.29574,124950.0
E09000031,Waltham Forest,Year ending Jun 1999,80158.695517,74000.0
E09000032,Wandsworth,Year ending Jun 1999,168634.58521,134000.0
E09000033,Westminster,Year ending Jun 1999,288677.1718,190000.0
E12000001,North East,Year ending Jun 1999,56928.243522,49000.0
E12000002,North West,Year ending Jun 1999,62255.391044,51500.0
E12000003,Yorkshire And The Humber,Year ending Jun 1999,60774.323603,51000.0
E12000004,East Midlands,Year ending Jun 1999,65900.116676,55000.0
E12000005,West Midlands,Year ending Jun 1999,72410.994267,58650.0
E12000006,East of England,Year ending Jun 1999,89053.594855,71000.0
E12000007,London,Year ending Jun 1999,142264.67115,105000.0
E12000008,South East,Year ending Jun 1999,110937.16111,86000.0
E12000009,South West,Year ending Jun 1999,83685.617188,68950.0
E92000001,England,Year ending Jun 1999,90014.945707,68500.0
W92000004,Wales,Year ending Jun 1999,59047.678904,50000.0
K04000001,England And Wales,Year ending Jun 1999,88730.598968,67995.0
E09000001,City of London,Year ending Sep 1999,236697.01793,180000.0
E09000002,Barking and Dagenham,Year ending Sep 1999,67878.647334,63000.0
E09000003,Barnet,Year ending Sep 1999,168247.38256,129000.0
E09000004,Bexley,Year ending Sep 1999,90887.848033,83500.0
E09000005,Brent,Year ending Sep 1999,119513.00199,106000.0
E09000006,Bromley,Year ending Sep 1999,131776.58161,111500.0
E09000007,Camden,Year ending Sep 1999,237729.6557,182500.0
E09000008,Croydon,Year ending Sep 1999,103160.91178,85000.0
E09000009,Ealing,Year ending Sep 1999,144480.64141,117000.0
E09000010,Enfield,Year ending Sep 1999,110462.51241,90000.0
E09000011,Greenwich,Year ending Sep 1999,106391.46852,84000.0
E09000012,Hackney,Year ending Sep 1999,120482.41178,103000.0
E09000013,Hammersmith and Fulham,Year ending Sep 1999,223996.06443,180000.0
E09000014,Haringey,Year ending Sep 1999,137190.70792,102000.0
E09000015,Harrow,Year ending Sep 1999,135237.66338,117000.0
E09000016,Havering,Year ending Sep 1999,103844.97888,87500.0
E09000017,Hillingdon,Year ending Sep 1999,113128.51506,98000.0
E09000018,Hounslow,Year ending Sep 1999,136561.33548,106634.5
E09000019,Islington,Year ending Sep 1999,192850.50965,160000.0
E09000020,Kensington and Chelsea,Year ending Sep 1999,404080.20173,270000.0
E09000021,Kingston upon Thames,Year ending Sep 1999,143870.25748,121000.0
E09000022,Lambeth,Year ending Sep 1999,141422.05673,115000.0
E09000023,Lewisham,Year ending Sep 1999,91840.809656,78000.0
E09000024,Merton,Year ending Sep 1999,155180.55204,115000.0
E09000025,Newham,Year ending Sep 1999,71137.096713,68000.0
E09000026,Redbridge,Year ending Sep 1999,104122.02634,93000.0
E09000027,Richmond upon Thames,Year ending Sep 1999,226948.13052,175000.0
E09000028,Southwark,Year ending Sep 1999,135335.24258,115000.0
E09000029,Sutton,Year ending Sep 1999,108881.39203,94000.0
E09000030,Tower Hamlets,Year ending Sep 1999,152536.41671,133000.0
E09000031,Waltham Forest,Year ending Sep 1999,84482.628264,77000.0
E09000032,Wandsworth,Year ending Sep 1999,179693.40804,145000.0
